review_id,review_text,rating,date,platform,helpful_count,review_length
e8e834bb-b667-4e7c-9149-7b8c027f58ad,"w game,better than genshin",4,2025-05-27 19:08:53,google_play,0,26
cdf9c1dc-812f-4598-87a4-d5b0b47fa540,{ Absolutely cinema } ✋😶🤚,5,2025-05-27 19:07:54,google_play,0,25
8b803a29-0926-40f4-aebe-36d60f986de7,"my biggest problem with this game is lack of 4* characters I need to pull other 5* supports to effectively support the characters I wanna use for example zani, I need peeb to use her or she sucks so I just want kuro to add more 4* options that can be used as good alternative to these 5* supports",4,2025-05-27 19:05:04,google_play,0,296
48d9db2c-c371-41ea-91dd-ac43ee2e8d5e,"performance issue. It keeps crashing on my phone even when my network is good, my phone is updated, please optimize this game plz....",2,2025-05-27 19:00:12,google_play,0,133
b931868a-04e7-4319-ba29-c9cec6d57335,"the rewards are getting less and less per update and i'm highly disappointed because i've noticed, i don't usually get the weapon or resonator because the pity counter for banners take too long and there won't be enough resources, that has to be fixed kuro.",4,2025-05-27 18:59:53,google_play,2,257
5ade6297-e86f-4c10-ab38-4f5e6073b759,Nothing to say expect very good,5,2025-05-27 18:54:05,google_play,0,31
4357e00d-7d67-46dc-88a0-e497b52b816b,Play this game when its first release but after a month playing its really lagging Not optimize for mobile Now the First anniversary i come back playing But its still not smooth i dont think its going to be smooth on mobile this is why GENSHIN HAVE 100M DOWNLOAD because its smooth on mobile,1,2025-05-27 18:29:16,google_play,1,291
09d30a33-fe1d-42f0-a0ac-c7f95fb1e6b1,it's a perfect game I am addicted to it its totaly is beautiful just there is a little bit of confusion in understanding the story line that the explanation of the story and many dialogues are a little bit hard to understand and the story explanation is the conjuring not too much better little bit by the way all the fights games graphics and everything about this game is too much good it's too unique from any other gacha games end it doesn't even lags in my phone.,5,2025-05-27 18:17:10,google_play,0,468
ef5895d2-9c80-4827-9e03-8c56e89f3539,"This game has always been close to my heart 💗 it's the best game i had ever seen ,, I'm head over heels for this game 🫠🎀,,just one thing is tht ,,i find it difficult to collect asteroids and yellow balls sometimes to get my favourite 5 star resonator....🙂,,anyway it's lovely game 🩷",5,2025-05-27 17:51:24,google_play,0,282
2fdced7b-fb05-4c6b-aac6-75554151afaa,Wuwa is a good Game.But It did not support On Some Low-Mid Device.I really Want Kuro to Fix The Problem.My Mid device can Play Genshin But It Cant support wuthering wave.My Phone Logout form The Game When I fight with First Tuto Boss.I Played wuwa at Internet Cafe and Its Expansive.I dont want to spend my money For it i want To use Money To get CharcatersC2.Please can You make the game for mobile Low-mid device?Theres A lot of player Who want to play but Cants Because of their Device🙁,5,2025-05-27 17:32:13,google_play,0,489
779e3d28-45ca-4e28-93c3-c4ad51bfe4d6,先說說優點。第一，這個遊戲戰鬥很爽，角色動作豐富炫酷，能閃避，還能彈刀。怪物攻擊還很頻繁，不是站著不動給你打。可以秀出很帥的操作，可以說是二遊巔峰的打鬥。第二，女角色建模很美，還很色（你細品）。缺點方面，第一，鳴潮用的是和米哈遊一樣的卡池。這就很噁心，很不公平。憑什麼有的人三四十抽就出；有的人累死累活一百六十抽才出，這是身心的雙重打擊。我第一金74抽歪了雪豹，然後大保底出了菲比。我的帳號像被詛咒了，後面的每次，每次，限定卡池都在大保底歪。你問我為什麼不換一個新號？沒時間從新肝。我玩了半年，只出了三個限定角色。如果卡池有補償機制，我也不至於退遊。第二，庫洛的審美很差，很多角色的衣服（特別是四星角色）很醜，很土。要知道，二遊就是賣角色，你角色衣服和皮膚醜，（我的推柯萊塔新皮膚下半身是什麼鬼，太空了，跟四星一樣）我也沒慾望抽和買。第三，前半部的劇情真的挺普通，甚至是尷尬，頭皮發麻，全都是謎語人。不過，自從黎娜希塔之後的劇情就越來越好看，特別是最新的那段和大卡的巔峰打戲。總之，庫洛你好好琢磨卡池補償機制吧，別走米哈遊的老路。,2,2025-05-27 15:54:43,google_play,0,465
3636d843-bd46-4847-a33b-d414f08c2284,"best game I've ever play in my entire life, gonna play this on pc when i get a high end pc",5,2025-05-27 15:47:56,google_play,0,90
ce165760-e225-401a-890e-3cb022aa3fa9,This is so beautiful character,5,2025-05-27 15:44:56,google_play,0,30
45bc2125-a1d0-47b4-b1b1-4804250d4689,"super cinematic and awesome graphics, a cool storyline and fabulous characters with their own amazing details",5,2025-05-27 15:08:44,google_play,0,109
d18a4198-bdaa-4d01-bdc2-4f116891cff5,very nice game,5,2025-05-27 15:07:33,google_play,0,14
2ac6f507-533c-4294-a712-effd51ddee65,OK THIS GAME IS GOOD,4,2025-05-27 14:48:06,google_play,0,20
c520a1f2-4a12-4ed5-a12e-57ec8845547e,it's so good!,5,2025-05-27 14:15:27,google_play,0,13
2ad1b80e-a5a5-461b-8e85-be32cfa5cc41,versi sempurna dari genshin impact.dev nya gk Batu dengerin player bansos melimpah mantapp❤️,5,2025-05-27 14:08:00,google_play,0,92
eec1de5c-a782-40d3-bb1b-0f21359ad5ea,give the animators a raise,5,2025-05-27 13:33:43,google_play,0,26
0f61c2c8-aca4-4bae-9e0e-b16fd459f522,the combat and exploration is satisfying; the story is bland... unremarkable; lacking creativity in characters design and male ratio. #WitheringWives,3,2025-05-27 13:30:27,google_play,0,149
73d83b0b-5add-400d-98f4-4269dc8e6515,Amazing game storyline to characters are awesome,5,2025-05-27 13:11:04,google_play,0,48
cae249c4-d0bb-4988-b966-5701e99a7d08,"Just wanna say even though the game have a long story, the game is so interesting and fun. I just started playing this game from 2 days ago. Not only that the game is beautiful and it too have beautiful scenery's. I'm looking how the game perform in the future and thank you for making this game!!",5,2025-05-27 13:01:47,google_play,0,297
1d55cb19-0246-4d1e-9eb1-b4d6339a4b79,I can't play for my first time and it will put back and never run the app again.. please help me.,4,2025-05-27 13:00:28,google_play,0,97
fb606826-342f-4d03-9d51-79c691cad093,"Been playing since launch and first anniversary event was very underwhelming. Rather than a celebration, they are stingy with rewards and opt for cash grab events instead. overall I will continue playing but will no longer spend on a game that can't show appreciation to their players properly.",1,2025-05-27 12:50:08,google_play,0,294
e8d1942a-fb89-4e50-abb8-a89cdc3f7c45,"I'm never looking forward to the game updates like this game. This game has the best story game I have ever played. Every version exceeded the previous one, and I'm very looking forward to the story of every patch. The bad side may be the lack of 4 star and male characters, especially the lack of male characters in the story quite ruins my fun since I'm not playing for sexy female characters.",4,2025-05-27 12:25:58,google_play,1,395
84b55212-13f4-4ba2-b3f1-15a16726ea38,"The game is good, in the end its main appeal is the combat, hate the RNG aspect of echoes sub stats, the game would be so much better if there were a way to lessen the RNG. Update: still hate the RNG on echos, but is not as bad as i thought. The game runs smooth now for me and its been fun to do the hologram fights, hope we get more hard content like that.",3,2025-05-27 11:56:22,google_play,3,358
4b3b37ca-6dc5-495b-ab6e-02a2eab69420,"always hard pity, suck",4,2025-05-27 11:53:34,google_play,1,22
5c8ce863-a4b6-4227-93d1-8ca9ad3a8f86,"will always be one star. who designs these animations? Definitely not meant for a mobile game. it ruins the whole combat system. it's genuinely the most ridiculously pathetic design I've ever encountered. I have the skill to beat the challenges but I literally can't see anything with the bad controls, camera, lighting and design. the most seizure inducing game of all time??",1,2025-05-27 11:00:33,google_play,6,376
e23f40b4-5469-489d-822c-3de4463ee83d,ᗜˬᗜ,5,2025-05-27 10:53:56,google_play,0,3
a642b0ca-36ca-49f2-9799-03a9204caff8,"even though my internet is good the game I can't log in like its kicking me after the 200+ mb update the game wont let me in like wth is wrong now?! i thought you fix this problem but the problem isn't remove yet more like a temporary, pls make sure your update makes things works, still waiting for the improvement and rewrite my star ratings again to 5 if the issues are fixed.",5,2025-05-27 10:30:32,google_play,0,379
c9c7f6ae-9941-44df-94ad-418f9333348e,I got my first 5 star at 50 pity and the. just after that I got another it's wayy lucky and better than genshin,5,2025-05-27 10:28:33,google_play,0,111
f4bb9d17-86ac-4cfd-964a-b66c908cffff,This game is very nice but events of 2.3 update are making it so boring,2,2025-05-27 10:02:25,google_play,0,71
d3f19270-098c-42f4-a1ac-e9ae22c5e679,"I love it, the combat the graphics and world design its awesome and enjoyable",5,2025-05-27 09:22:54,google_play,0,77
b87181a9-640d-4bbf-a588-4fec3c5ba0ea,Wuthering Waves is the best Game Ever I'm so happy I came back ❤️,5,2025-05-27 09:17:05,google_play,0,65
e7fb3803-0588-40ed-b453-3cfb2596da9f,I like the characters,5,2025-05-27 09:10:11,google_play,0,21
a9cadca6-ef7c-4296-8a85-8b94d55ce61c,"I lost a guaranteed pull for a character that I want, to verina?! It was my first 5 star pull and yet lost 50/50??? I'm never playing wuwa ever again 😡😡😡",1,2025-05-27 08:15:52,google_play,0,153
871595e2-625e-4080-9e24-14e1e72faaf2,Satisfied,5,2025-05-27 07:56:50,google_play,3,9
d1828ca5-8cee-4860-b90d-8cf2d9a21875,Satisfied,5,2025-05-27 07:53:24,google_play,3,9
2187d460-69ca-4fcd-8232-73740e2ba6fd,"WHY IS MY LUNITES AND ASTRITES TURNED NEGATIVE??? what tf did i do???? i just purchased lunites directly from the game, i love this game's characters so bad their kits and so on... now sadly i have to delete this game :(... WHY TF DID I GOT REFUNDED PURCHASES??? I DID NEVER ASKKK FORRR REFUNDING MY PURCHASESSSS",2,2025-05-27 07:46:21,google_play,0,312
2be83120-3a3e-4aac-9539-3596483b4cd1,perfect game but kind a high from my device so I am facing a bit lag problem,5,2025-05-27 06:15:00,google_play,0,76
8d8a13ae-e48d-4341-a6c1-16626aebf35b,"I was really excited to play the game just like everyone else, but unfortunately, I didn't know that my experience would be this terrible. There is constant lagging, high pings on high-performance wifi, and constant crashes. For a game that's out for a year, even genshin impact and other similar games are way better performance wise..ya'll need to do better.",1,2025-05-27 05:58:30,google_play,0,360
ee576f4f-d037-4f21-a95c-348b0d6c34e9,Best of the best,5,2025-05-27 05:37:32,google_play,0,16
a12c5bf4-493f-4c6e-b740-2f373431597a,"The game is good, but if u use mobile it will be EXTREMELY Laggy",4,2025-05-27 05:32:16,google_play,0,64
12a5d93c-327b-477f-b360-4b748e96286b,I want to say that this game has some insane graphics but it can only be unlocked in pc version. A piece of advice for those who have low or mid range device don't even dream of playing this game cuz ur phone might be rip after running this game.I aslo appreciate the developers of this game for making such a nice game.I have played many gacha games but after returning to this game a few months later my opinion completely changed I might have to think twice before playing any other games.,5,2025-05-27 05:18:02,google_play,0,492
9e7b7ab9-5df0-46c2-85e1-d2ff12c248e2,amazing,5,2025-05-27 03:31:18,google_play,0,7
73ac27b0-b7d8-405e-a783-f24b048fc508,"way too much storage due to no delete past resources option. Horrible optimization for mobile. prioritizing fan service over good designs. doesn't seem to be listening to players as much anymore. barley any males. made the story a harem, causing it to not be enjoyable for most players. deleted it after a while. sad to see another gacha game go to 💩 not unexpected though. it's just too bad. this seemed promising.",1,2025-05-27 03:00:53,google_play,12,415
829b538e-7e70-4b8a-aa1d-a2c2cf7e7266,"I am concerned that Wuthering Waves forces players to complete quests involving rituals similar to religious worship, with no option to skip. This disregards players with religious beliefs prohibiting such acts. Other games respect cultural sensitivities by modifying content when needed. I respectfully request adding an option to skip these quests to ensure respect for all players’ beliefs.",1,2025-05-27 02:05:13,google_play,0,393
25d14992-0c14-48ff-a561-77d6a23a0d13,"it's been a year since it launched. From a rocky start, the game has been improving. Every update feels great. New content, characters and features. Sure, not everything is perfect. I don't expect it to be. It's been a great year. Please continue to improve the game, never stop listening, never give up. Happy Anniversary!!!",5,2025-05-27 01:46:10,google_play,0,325
a1f92c55-ba2a-48ff-bb08-3bcd093105da,fun game. good to pass time with,5,2025-05-27 01:39:06,google_play,0,32
fc568df9-5a6c-4e52-8b5a-85cd4d6db986,They make raunchy content with female characters and stopped releasing male characters,1,2025-05-27 01:26:50,google_play,0,86
b8121e08-61cb-4d36-b296-e778bc098aca,I will come play your game once I get a new phone!,5,2025-05-27 01:14:51,google_play,5,50
4066696a-f8b3-4c29-b41b-0abf5b35fb76,optimize your game so i can play more,5,2025-05-27 00:43:04,google_play,0,37
898eb41b-4ee5-41a3-bc3a-07fdffce3df7,male and female quantity not equal,3,2025-05-27 00:42:16,google_play,0,34
446e4887-9434-4bf4-8234-088f84459715,story is good 💯💯,5,2025-05-27 00:28:54,google_play,0,16
035fa55c-f70e-49cf-8df8-3fd71ee20c52,beautiful game,5,2025-05-27 00:28:23,google_play,0,14
98c141ac-cd2b-4ced-930d-83b4e9d196c4,Amazing,5,2025-05-27 00:12:27,google_play,0,7
5ba6879b-999c-491f-b968-6a6590076b41,"that was so peak try it, I recommend using a decent at least device for best cutscene quality",5,2025-05-27 00:09:06,google_play,0,93
7471c6eb-e197-4ab3-8952-bee81687134a,excellent,5,2025-05-26 23:29:41,google_play,0,9
9ec483b0-5851-47e7-bc8b-ce96fd5d345f,Nice game good graphics. Make more games like this please!!,5,2025-05-26 23:17:15,google_play,0,59
775316e2-7786-4803-920f-4d7c58b3c822,wonderful game,5,2025-05-26 22:55:01,google_play,0,14
40bfa20e-61e1-4e7d-88b7-dacf2760b5bf,I'll cream if there are more future interactions with Cristoforo and Ciaccona.,5,2025-05-26 22:48:24,google_play,0,78
9118ef9a-e65f-4393-8ada-fbba6cf2769b,been great so far!!!,5,2025-05-26 22:38:07,google_play,0,20
fc10d33e-76b5-4c27-abeb-47bcbd4c0fc5,Developer baik,5,2025-05-26 22:13:15,google_play,0,14
6f20db7e-1cf2-4cf2-9435-493bf1620bad,"tbh I really love this game but lately it make my phone crashes so badly when I try to open other apps it crashes even the game itself too and it's delay and laggy as hell ,well this game accidentally ruin my new phone that I just bought 3 months ago hopefully won't get into any trouble, uninstalled. edited: it's not laggy after the update anymore and I can play so smoothly everytime",5,2025-05-26 21:54:43,google_play,2,386
13a66a60-fcc1-4e79-ba12-8e0592b83f23,"I tried to get myself into this game but the weird use of anti-aliasing, downscaled textures, & the way the game renders is nauseating and visually unappealing. I'm aware that this game runs on UE4 but with how downgraded it is, you'd expect it to run better than it's other competitor, Genshin Impact. Still needs a lot of optimization. It stutters way too much in combat & even when exploring, slow rendering, & the choppy animation from mobs and characters you play as makes it not worth playing.",1,2025-05-26 21:35:26,google_play,11,499
e318b1ce-f3ff-4a15-ba74-70b05fa06012,It's an open world with a variety of characters. What makes it special is the engaging scenes unlike hoyoverse style of gameplay. You can interact with animals which is cuuuute!,5,2025-05-26 21:28:52,google_play,0,177
3e2d27eb-0e7c-48e7-87b5-3bd6503cbe0a,"It has become much laggier on my device now. Before version 1.0, it was running smoothly. It’s one of my favorite games, but I haven’t been able to play it since the update. I really want to play Changli again. Hope you fix this issue devs!!",5,2025-05-26 21:14:47,google_play,0,241
2cf66f1b-ebe2-4d9f-b7df-dcc5aef2f576,Loving the game so far. I have never experienced any negative gameplay-wise. No lag or glitch. Still getting used to playing mobile tho. I mainly play PC.,5,2025-05-26 21:14:32,google_play,0,154
2854a4bb-836a-4e7f-936d-904dce51b8e5,love this game but the fighting mechanics are hard but still good,5,2025-05-26 21:06:20,google_play,0,65
29d6e4ec-5d78-43e0-8f9c-c457a57b3a42,game crashes from time to time.,3,2025-05-26 20:56:16,google_play,0,31
1cd512c4-58a6-49d9-bb1c-42f86507e7b3,it used to be playable before the new map update but after that God even with lowest settings it still lags so much it's unplayable anymore man.. might as well just make it PC Exulsive,3,2025-05-26 20:51:01,google_play,0,184
a966cad2-8a4a-49f2-8aea-2ac22a378bda,billions times better than Genshin Impact,5,2025-05-26 20:42:01,google_play,0,41
428b600f-feae-48ff-bb97-a25e84211a18,"New update has too much lag issues, after 1 minute of opening the game starts freezing and eventually crashes within a minute, I'm not able to play single thing in this new update",5,2025-05-26 20:28:44,google_play,5,179
26e595b1-5816-4f31-980e-bd97a35f55c5,please make a feature or tool in the game that can make us see others players build,5,2025-05-26 20:17:42,google_play,56,83
e259a190-b6d8-43f7-87db-1ff351deffd5,fantastic,5,2025-05-26 20:16:11,google_play,0,9
f0ac6667-9b20-45d2-a2f1-95e99ce39043,"It's the one of the best game I had played in a while , everything here including gacha , action, exploration, rewards and other permanent rewards are quite compelling. Besides good things there are certain things that needs improvement - 1) I think damage cap and each max substate roll increment. After playing genshin for so long , I am quite compelled by big numbers. 2) Enhancing memory optimization feature. Rest of the things are just fine in the game . Thanks for reading it <3.",5,2025-05-26 19:52:58,google_play,0,486
d89fbe8b-7649-4524-9116-456810b245d7,😞 bad,1,2025-05-26 19:49:12,google_play,0,5
7239ceb1-8685-48b3-91e2-bdfbc96cb2b9,We need the wings:Clear day. Please make it equal access please?? Anyways i love this game!,5,2025-05-26 19:44:26,google_play,1,91
3f8412d3-63e6-4826-b7e1-dd216f93765a,the best game ever,5,2025-05-26 19:31:12,google_play,0,18
ebfb700f-2e06-4636-ae21-435bd120b71b,"Been playing since release and I'm done, you guys should've announce that no more male resonators are going to be released on future patches so some hopeful players like me would move on, it was bearable at first but it's getting annoying. It's just too immersion breaking to play, and I've seen the upcoming region's teaser and although it looks cool, I know who's symbols are those and all of them are female, I'm just done waiting kuro, most didn't have the same treatment like Jiyan.",1,2025-05-26 19:17:16,google_play,1,487
50c06248-f4f1-4ab1-816d-4121e979c611,mntp king,5,2025-05-26 18:33:23,google_play,0,9
e5f5ae15-1dee-42a7-8356-ac46728ac81a,crashes on start up can't even load in the world or even login fix this and i will consider keeping the game if not then I will delete it and never downloading any game or apps from your developers,1,2025-05-26 18:32:23,google_play,0,197
0c667ab8-e69e-4ac1-8421-9265a494f535,wow,5,2025-05-26 18:14:17,google_play,0,3
7d87770c-fd5e-48a0-9e42-0bea14274cab,"best gacha game i have ever played in my life. too bad i'm broke right now as a student, i would've spent all my extra cash for this game!",5,2025-05-26 18:07:33,google_play,0,138
5c1b58ee-d8c8-4e8d-b02d-6aff5244d267,"there are still some bugs in the game. Whenever i track a quest, it automatically changes to another quest, and i need to keep changing it again and again. The characters get stuck while sprinting on walls it gets really annoying",1,2025-05-26 18:04:28,google_play,0,229
e207d16b-dbd8-4bd0-8486-4491beb007a5,😊😊,5,2025-05-26 17:50:43,google_play,0,2
763fe655-6b8a-4a3a-baaf-069062fb4ecc,Stop making heavily reliant characters on specific supports.,2,2025-05-26 17:28:11,google_play,1,60
c93af70e-e639-489c-85e6-3fc3e8b93247,I love wuwa but please for the last time. GIVE ME ZANIIIII PLS I LUV THIS GAME BUT PLS STOP GIVING ME JIANGXI PLS.,5,2025-05-26 17:26:59,google_play,0,114
63478575-3bf3-45c0-ae82-f3636c0b04f6,"This game is wonderful! it's easy to get rewards and new characters, and it's the exact same for weapons. it has regular updates and beautiful environments, and it helps that it's so easy to progress in the game! 10/10, would recommend.",5,2025-05-26 17:17:24,google_play,0,236
3fec69e8-7de1-4ca7-bcfa-4838dd7105a2,"Love the game so much but, there are barely any male playable characters. I hope they'll add more male characters cause almost all the update only have female characters.",4,2025-05-26 16:55:28,google_play,0,170
4c441583-dfb5-4cd6-a5d6-0adfe00f1d87,Wuwa is the best game i ever played,5,2025-05-26 15:49:04,google_play,0,35
cfb13f29-5eda-46e2-a24b-66a34053b147,After Update Game crashing continues Even when it try to play please Fix This Issue 😔,1,2025-05-26 15:45:27,google_play,0,85
777f1104-57b1-4da1-909b-63c39ea56464,powercreep simulator,1,2025-05-26 15:19:43,google_play,1,20
b86315e4-daf3-4bd7-bf91-d791e40e211a,"exactly PGR 2.0 , next time don't make game with both gender mc if this female : male character ratio is this bad , all kuro doing is making games catering to male gooners players , also the community is toxic , if you talk about male character you will get bullied , i'm tired of this male rover harem game .",1,2025-05-26 14:31:41,google_play,3,309
b0ca60e9-b322-469d-a1cd-fcf8690e7b09,"It's a great game, but optimization could be better on mobile. I'm playing on Xiaomi 11t pro and the gameplay is not well optimized",4,2025-05-26 14:31:39,google_play,0,131
9a96f6fe-f4c0-4091-9625-65835c106865,I got many five stars that's why,5,2025-05-26 13:57:07,google_play,0,32
eb8d5c72-f1b4-4e30-b139-35091b67bf91,"Would rate this 4.5, hope you keep up on improving Kuro for the story and whole gameplay. Would rate this 5 if other low end devices can play smoothly on low graphic settings, luckily still have my SD 860 mobile device. Anyways, overall experience is beyond my expectation.",5,2025-05-26 13:49:47,google_play,0,273
dac23cce-61b3-4a3a-909f-ba9be2ee7eb7,great graphics game. fast response to players' requests.,5,2025-05-26 13:25:26,google_play,0,56
b8dedeb5-a850-4853-a23b-77a5ab4332c4,"Story is boring, event boring, too much female characters and unbalanced ratio playable character.",1,2025-05-26 13:25:12,google_play,3,98
845d6135-9172-48a9-97b7-ece6b6fb5722,"ABSOLUTE TOP TIER CINEMA EZ 9,5/10",5,2025-05-26 13:13:11,google_play,1,34
b90e6aca-7a0c-45d5-a223-04fc767466fd,"An exemplary gacha game that puts other gacha game to shame, amazing graphics, attention to detail, polished characters world and story, the protag actually talks and is a bad mofo it feels like the mc actually matters, one single character has more polish death and fun than most other exclusive premium characters of other gacha games, non greedy monetization, the weapon banner is hands down amazing, the characters make you want to spend more time in interacting with them, the npc's arent copies",5,2025-05-26 13:08:22,google_play,0,500
9dc85351-2267-4465-a7d8-5b7152d63935,I like the game and the combat really good,5,2025-05-26 12:59:16,google_play,0,42
dc289ee0-792f-4a25-9f04-effdb1c2d45a,"I started day one in this game and everything keeps getting better. the plot, the map designs, character designs and more are intrequitly designed to the smallest details. So far my #1 game that I play next are Dragon Raja and Solo Leveling ( I play more games though but these are on top of my list )",5,2025-05-26 12:54:56,google_play,0,301
166ad9c0-4abe-4655-81fc-0667834b4cce,3 years i play Genshin Very beautiful game But Wuwa is deferent not just the graphics almost its the upgrade of what I've been looking for its already Beyond but the only problem why it have less players in mobile because its not smooth i know it took GI 4 years i still hope Wuwa become smooth like how may little brother potato phone can run smoothly on gi i love wuwa very beautiful,5,2025-05-26 12:15:38,google_play,0,385
55534324-0442-4bef-a74b-b0405242004c,"great game, like G.I. love open world rpg ..",5,2025-05-26 12:13:43,google_play,0,44
966caef7-379a-4c44-be25-df41681376d6,best ceo best devs best combat fight,5,2025-05-26 11:58:19,google_play,0,36
60548c70-189b-4446-ac38-3810944f32d2,this game has the most sexualize characters I have ever seen in a game like bruh yall need to chill tf down,1,2025-05-26 11:51:11,google_play,0,107
ed99f670-99ae-4ce1-820d-1a1e59a2a857,not bad,4,2025-05-26 11:36:29,google_play,0,7
526b6c81-eeeb-45f8-8883-14e562b2f432,speech less of this games recommended for friends 💗💗🔥🔥🔥🔥🔥,5,2025-05-26 11:20:38,google_play,0,57
b772a960-0b27-45fc-8f8e-bdc06b6662de,best game after genshin for me 😍,5,2025-05-26 11:16:40,google_play,0,32
fa93efa4-0007-41b5-ac5f-0b8e0e57a6da,nice but can u put some luck on my account 😞,5,2025-05-26 10:51:53,google_play,0,44
8859cc5c-f91b-4f10-9c13-87bdbf3bf5dc,BEST GACHA GAME Try it yourself everything is top notch dev listen to feedback,5,2025-05-26 10:32:58,google_play,0,78
4b634920-448a-4212-bff9-71eec793fb1d,huge hp inflation. my damage basically nonexistent. the powecreep getting worse and worse than ever.,1,2025-05-26 10:12:56,google_play,5,100
1e573226-05eb-4955-aa77-23bd3d57da0b,"nice graphics and very smooth when playing, the image like pc game, easy control and fun to play, to me this game more best then (gen impk), i hope soon this game get sponsor for any flagship phone and support to mid range processor phone to, i will try to suggest any YouTuber to try this game and get him famous like genshin",5,2025-05-26 10:08:35,google_play,0,326
f773b592-6603-45b1-9a9f-0203f3f4fb51,block buster,5,2025-05-26 10:05:58,google_play,0,12
1f09de59-16ae-4b06-be10-dc5835d46667,"I would like to play games here, but it's hard when my phone is on low settings.",1,2025-05-26 09:26:53,google_play,0,80
2e9f5e42-8062-4767-981e-d36308b3b651,"Amazing gameplay, WuWa has one of the best engines for open world combat I've seen in a gacha game. Unfortunately, while still compelling at times, the story often falls flat and leaves too many loose ends.",4,2025-05-26 09:15:28,google_play,0,206
9a73c9ee-e45a-4e19-9c04-54a8ae3d2508,good,4,2025-05-26 08:41:20,google_play,0,4
1a509ac6-aed3-4000-b4e0-56679785c23c,"Genshin could never ,ngl",5,2025-05-26 08:25:09,google_play,0,24
